"110年04月09日 價格指數(臺灣證券交易所)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"其他電子類指數","111.19","-","1.78","-1.58","",
"建材營造類指數","363.83","-","1.59","-0.44","",
"航運類指數","120.07","-","3.37","-2.73","",
"觀光類指數","109.13","-","0.72","-0.66","",
"金融保險類指數","1,384.78","-","5.10","-0.37","",
"貿易百貨類指數","283.53","+","0.97","0.34","",
"油電燃氣類指數","127.33","-","0.23","-0.18","",
"其他類指數","353.31","+","2.29","0.65","",
"臺指日報酬兩倍指數","37,668.65","-","324.75","-0.85","",
"臺指反向一倍指數","4,304.06","+","18.32","0.43","",
"電子類兩倍槓桿指數","42,609.98","-","546.62","-1.27","",
"電子類反向指數","3,678.55","+","23.15","0.63","",
"價格指數(跨市場)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"臺灣生技指數","4,859.77","+","56.48","1.18","",
"臺灣中小型公司治理指數","7,736.16","-","24.34","-0.31","",
"臺灣IPO指數","8,114.00","-","10.92","-0.13","",
"智慧中立指數","4,455.45","+","7.00","0.16","",
"臺灣企業社會責任中小型指數","6,959.15","-","37.59","-0.54","",
"臺灣5G+通訊指數","6,855.19","-","84.08","-1.21","",
"價格指數(臺灣指數公司)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"金融類日報酬兩倍指數","22,317.05","-","164.99","-0.73","",
"金融類日報酬反向一倍指數","5,806.34","+","21.23","0.37","",
"漲升股利150指數","8,917.83","-","7.74","-0.09","",
"漲升股利100指數","8,091.08","-","6.24","-0.08","",
"藍籌30指數","8,538.91","-","30.77","-0.36","",
"工業菁英30指數","9,599.95","-","44.84","-0.46","",
"電子菁英30指數","9,264.01","-","63.58","-0.68","",
"低波動股利精選30指數","6,347.11","-","10.60","-0.17","",
"低貝塔100指數","7,102.00","-","38.37","-0.54","",
"藍籌30反向一倍指數","5,249.29","+","18.78","0.36","",
"中小型精選50指數","7,279.68","-","76.63","-1.04","",
"中小型A級動能50指數","13,954.69","-","153.10","-1.09","",
"特選高息低波指數","7,110.55","+","11.32","0.16","",
"臺灣永續指數","8,610.37","-","50.61","-0.58","",
"工業菁英30反向一倍指數","5,314.40","+","24.59","0.46","",
"特選內需高收益指數","5,963.67","-","7.32","-0.12","",
"價值投資指數","7,814.82","-","13.12","-0.17","",
"中小型300指數","8,415.63","-","52.41","-0.62","",
"臺灣勞工權益指數","7,393.74","-","48.05","-0.65","",
"智慧投資多因子30指數","6,239.58","-","12.65","-0.20","",
"臺股期貨指數","7,990.74","-","42.23","-0.53","",
"臺灣上櫃企業社會責任指數","6,540.43","-","36.36","-0.55","",
"特選Smart多因子指數","6,510.97","-","33.54","-0.51","",
"報酬指數(臺灣證券交易所)"
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"寶島股價報酬指數","25,079.47","-","100.98","-0.40","",
"發行量加權股價報酬指數","32,589.73","-","136.97","-0.42","",
"臺灣公司治理100報酬指數","12,593.94","-","41.08","-0.33","",
"臺灣50報酬指數","26,888.74","-","141.53","-0.52","",
"臺灣50權重上限30%報酬指數","25,165.11","-","136.21","-0.54","",
"臺灣中型100報酬指數","22,531.57","-","90.89","-0.40","",
"臺灣資訊科技股報酬指數","45,088.78","-","309.39","-0.68","",
"臺灣發達報酬指數","18,491.06","+","6.77","0.04","",
"臺灣高股息報酬指數","19,145.75","-","134.06","-0.70","",
"臺灣就業99報酬指數","13,812.73","+","42.13","0.31","",
"臺灣高薪100報酬指數","11,151.46","-","40.20","-0.36","",
"未含金融電子報酬指數","29,334.12","+","27.93","0.10","",
"小型股300報酬指數","10,960.63","-","23.04","-0.21","",
"水泥類報酬指數","329.02","-","1.03","-0.31","",
"食品類報酬指數","2,755.08","-","5.76","-0.21","",
"塑膠類報酬指數","471.96","+","10.60","2.30","",
"紡織纖維類報酬指數","941.04","-","0.93","-0.10","",
"電機機械類報酬指數","387.76","-","3.92","-1.00","",
"電器電纜類報酬指數","95.78","-","0.45","-0.47","",
"化學生技醫療類報酬指數","168.49","+","0.34","0.20","",
"化學類報酬指數","192.61","+","0.44","0.23","",
"生技醫療類報酬指數","98.04","+","0.18","0.18","",
"玻璃陶瓷類報酬指數","64.02","-","0.61","-0.94","",
"造紙類報酬指數","541.20","-","15.54","-2.79","",
"鋼鐵類報酬指數","208.73","-","1.65","-0.78","",
"橡膠類報酬指數","560.32","+","16.42","3.02","",
"汽車類報酬指數","521.34","-","2.84","-0.54","",
"電子工業類報酬指數","1,493.39","-","9.33","-0.62","",
"半導體類報酬指數","704.06","-","4.88","-0.69","",
"電腦及週邊設備類報酬指數","282.19","-","0.77","-0.27","",
"光電類報酬指數","67.46","+","0.17","0.25","",
"通信網路類報酬指數","255.60","+","1.53","0.60","",
"電子零組件類報酬指數","312.57","-","2.68","-0.85","",
"電子通路類報酬指數","342.22","-","4.57","-1.32","",
"資訊服務類報酬指數","285.29","-","0.36","-0.13","",
"其他電子類報酬指數","165.14","-","2.64","-1.57","",
"建材營造類報酬指數","659.82","-","2.88","-0.43","",
"航運類報酬指數","167.84","-","4.71","-2.73","",
"觀光類報酬指數","144.32","-","0.97","-0.67","",
"金融保險類報酬指數","2,206.92","-","8.12","-0.37","",
"貿易百貨類報酬指數","418.35","+","1.43","0.34","",
"油電燃氣類報酬指數","191.64","-","0.36","-0.19","",
"其他類報酬指數","562.68","+","3.65","0.65","",
"報酬指數(跨市場)"
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"臺灣生技報酬指數","5,206.08","+","60.50","1.18","",
"臺灣中小型公司治理報酬指數","9,289.36","-","29.23","-0.31","",
"臺灣IPO報酬指數","8,888.51","-","7.97","-0.09","",
"智慧中立報酬指數","4,679.97","+","13.18","0.28","",
"加權指數掩護性臺指買權價外5%報酬指數","7,004.52","-","17.03","-0.24","",
"臺灣5G報酬指數","9,499.97","-","74.43","-0.78","",
"臺灣企業社會責任中小型報酬指數","7,258.82","-","29.64","-0.41","",
"特選臺灣電動車代表報酬指數","7,546.50","+","49.97","0.67","",
"臺灣5G+通訊報酬指數","6,892.91","-","84.55","-1.21","",
"報酬指數(臺灣指數公司)"
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"漲升股利150報酬指數","10,962.80","-","6.81","-0.06","",
"漲升股利100報酬指數","9,985.26","-","4.29","-0.04","",
"藍籌30報酬指數","10,069.19","-","36.29","-0.36","",
"工業菁英30報酬指數","11,290.55","-","52.73","-0.46","",
"電子菁英30報酬指數","10,797.69","-","74.11","-0.68","",
"低波動股利精選30報酬指數","7,572.96","-","12.65","-0.17","",
"低貝塔100報酬指數","8,448.32","-","40.22","-0.47","",
"中小型精選50報酬指數","8,919.99","-","47.54","-0.53","",
"中小型A級動能50報酬指數","15,520.55","-","170.28","-1.09","",
"特選高息低波報酬指數","8,722.06","+","13.89","0.16","",
"臺灣永續報酬指數","10,143.96","-","57.98","-0.57","",
"特選內需高收益報酬指數","6,941.24","-","8.52","-0.12","",
"價值投資報酬指數","9,274.49","-","15.58","-0.17","",
"存股雙十等權重報酬指數","8,133.28","-","104.16","-1.26","",
"特選大蘋果報酬指數","9,206.51","-","61.28","-0.66","",
"中小型300報酬指數","9,084.46","-","53.38","-0.58","",
"特股高息20報酬指數","6,299.38","-","15.25","-0.24","",
"臺灣500報酬指數","9,372.46","-","39.19","-0.42","",
"特選外資豐擁50報酬指數","9,282.77","-","51.57","-0.55","",
"臺灣勞工權益報酬指數","8,096.03","-","51.21","-0.63","",
"微波高息精選20報酬指數","6,235.11","-","47.49","-0.76","",
"特選世代行動通訊報酬指數","6,864.78","+","61.45","0.90","",
"智慧投資多因子30報酬指數","6,537.67","-","5.20","-0.08","",
"特選大蘋果報酬正向兩倍指數","18,543.03","-","248.50","-1.32","",
"特選大蘋果報酬反向一倍指數","6,582.02","+","43.24","0.66","",
"特選價值成長報酬指數","7,126.73","-","69.47","-0.97","",
"臺灣上櫃企業社會責任報酬指數","6,801.59","-","37.82","-0.55","",
"特選台股領航報酬指數","7,945.59","-","64.17","-0.80","",
"特選Smart多因子報酬指數","6,569.95","-","31.65","-0.48","",
"110年04月09日 大盤統計資訊"
"成交統計","成交金額(元)","成交股數(股)","成交筆數",
"1.一般股票","435,960,462,412","8,781,673,989","3,303,213",
"2.台灣存託憑證","137,967,368","18,774,508","4,597",
"3.受益憑證","0","0","0",
"4.ETF","7,496,356,155","527,535,788","91,497",
"5.受益證券","22,424,621","1,162,630","327",
"6.變更交易股票","112,328,634","24,528,657","5,386",
"7.認購(售)權證","4,522,506,970","3,101,312,000","145,272",
"8.轉換公司債","0","0","0",
"9.附認股權特別股","0","0","0",
"10.附認股權公司債","0","0","0",
"11.認股權憑證","0","0","0",
"12.公司債","0","0","0",
"13.ETN","104,444,480","15,881,000","3,347",
"證券合計(1+6)","436,072,791,046","8,806,202,646","3,308,599",
"總計(1~13)","448,356,490,640","12,470,868,572","3,553,639",
"漲跌證券數合計"
"類型","整體市場","股票",
"上漲(漲停)","4,356(146)","348(26)",
"下跌(跌停)","7,131(66)","526(6)",
"持平","551","68",
"未成交","8,957","1",
"無比價","1,647","3",
"備註:"
""漲跌價差"為當日收盤價與前一日收盤價比較。",
""無比價"含前一日無收盤價、當日除權、除息、新上市、恢復交易者。",
"外幣成交值係以本公司當日下午3時30分公告匯率換算後加入成交金額。<br>公告匯率請參考本公司首頁>產品與服務>交易系統>雙幣ETF專區>代號對應及每日公告匯率。",

"110年04月09日每日收盤行情(全部)"
"(元,股)",,,,,,,,,,,"(元,交易單位)",,,,,
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比",
="0050","元大台灣50","3,762,585","5,619","519,688,684","138.85","138.90","137.65","137.95","-","0.30","137.85","19","137.95","155","0.00",
="0051","元大中型100","40,698","48","2,091,519","51.60","51.60","51.15","51.40","-","0.20","51.40","3","51.45","47","0.00",
="0052","富邦科技","1,023,885","671","132,672,565","130.35","130.70","129.15","129.20","-","0.70","129.15","106","129.20","41","0.00",
="0053","元大電子","21,192","23","1,442,339","68.55","68.70","67.85","67.85","-","0.25","67.85","1","68.00","3","0.00",
="0054","元大台商50","2,000","2","63,830","31.91","31.92","31.91","31.92","-","0.01","31.88","2","32.15","1","0.00",
="0055","元大MSCI金融","96,820","71","1,892,817","19.63","19.63","19.50","19.55","-","0.07","19.52","19","19.55","5","0.00",
="0056","元大高股息","7,735,811","6,631","268,307,069","34.75","34.76","34.64","34.70","-","0.05","34.69","34","34.70","38","0.00",
="0057","富邦摩台","25,000","6","2,337,350","93.90","93.90","93.35","93.45","+","0.05","93.05","1","93.35","16","0.00",
="0061","元大寶滬深","400,367","119","9,455,731","23.74","23.80","23.50","23.55","-","0.18","23.51","16","23.55","13","0.00",
="006203","元大MSCI台灣","5,410","12","351,939","65.50","65.50","64.90","64.90","-","0.20","64.90","35","65.00","1","0.00",
="006204","永豐臺灣加權","3,000","2","251,500","83.85","83.85","83.80","83.80","+","0.20","83.80","9","84.50","10","0.00",
="006205","富邦上証","1,280,306","486","48,876,848","38.67","38.67","38.08","38.14","-","0.51","38.13","5","38.14","194","0.00",
="006206","元大上證50","318,190","98","12,312,126","39.10","39.10","38.41","38.43","-","0.64","38.43","177","38.44","57","0.00",
="006207","FH滬深","354,227","50","10,805,808","30.77","30.77","30.33","30.35","-","0.45","30.35","11","30.36","23","0.00",
="006208","富邦台50","1,133,623","1,601","89,909,867","79.50","79.60","79.10","79.15","-","0.25","79.10","39","79.15","6","0.00",
="00625K","富邦上証+R","1,000","1","8,930","8.93","8.93","8.93","8.93","-","0.04","8.74","5","8.93","1","0.00",
="00631L","元大台灣50正2","1,607,300","749","193,995,682","121.80","121.90","119.65","120.35","-","0.95","120.30","1","120.35","262","0.00",
="00632R","元大台灣50反1","85,581,538","6,160","508,071,043","5.91","5.96","5.90","5.94","+","0.02","5.94","13,491","5.95","6,330","0.00",
="00633L","富邦上証正2","8,363,345","2,495","554,144,958","68.20","68.40","65.65","65.85","-","2.25","65.80","45","65.85","24","0.00",
="00634R","富邦上証反1","1,305,006","86","5,186,896","3.92","3.99","3.92","3.98","+","0.06","3.98","16","3.99","555","0.00",
="00635U","期元大S&P黃金","1,022,298","384","24,192,091","23.65","23.71","23.61","23.61","+","0.14","23.60","27","23.61","83","0.00",
="00636","國泰中國A50","2,273,266","792","61,530,999","27.43","27.46","26.95","27.00","-","0.43","27.00","50","27.01","50","0.00",
="00636K","國泰中國A50+U","200","2","1,892","9.46","9.46","9.46","9.46","-","0.19","9.44","12","9.51","12","0.00",
="00637L","元大滬深300正2","65,012,802","12,079","1,696,648,918","26.80","26.85","25.84","25.87","-","0.88","25.87","490","25.88","133","0.00",
="00638R","元大滬深300反1","893,384","163","7,181,830","7.93","8.08","7.92","8.07","+","0.14","8.06","110","8.07","486","0.00",
="00639","富邦深100","1,219,686","499","19,723,663","16.33","16.33","16.10","16.12","-","0.21","16.12","7","16.13","42","0.00",
="00640L","富邦日本正2","712,001","72","20,910,759","29.50","29.50","29.28","29.35","+","0.34","29.34","2","29.37","149","0.00",
="00641R","富邦日本反1","133,000","29","1,409,220","10.60","10.63","10.56","10.60","-","0.08","10.60","50","10.62","50","0.00",
="00642U","期元大S&P石油","9,685,851","1,399","99,051,956","10.26","10.26","10.20","10.20"," ","0.00","10.20","1,785","10.21","49","0.00",
="00643","群益深証中小","811,412","410","14,040,453","17.54","17.54","17.25","17.26","-","0.24","17.26","25","17.28","40","0.00",
="00643K","群益深証中小+R","0","0","0","--","--","--","--"," ","0.00","4.01","2","4.08","1","0.00",
="00645","富邦日本","135,769","74","3,490,017","25.69","25.76","25.67","25.74","+","0.14","25.71","100","25.73","1","0.00",
="00646","元大S&P500","189,280","197","6,757,918","35.71","35.75","35.67","35.68"," ","0.00","35.68","2","35.70","2","0.00",
="00647L","元大S&P500正2","1,587,760","70","95,444,734","60.15","60.20","59.95","59.95","+","0.10","59.95","71","60.05","30","0.00",
="00648R","元大S&P500反1","583,000","70","4,415,510","7.57","7.59","7.56","7.59"," ","0.00","7.58","498","7.59","1,508","0.00",
="00650L","FH香港正2","1,131,150","101","34,508,369","30.91","31.07","30.33","30.35","-","0.37","30.34","11","30.35","20","0.00",
="00651R","FH香港反1","410,000","31","2,836,030","6.88","6.95","6.88","6.95","+","0.04","6.94","11","6.96","150","0.00",
="00652","富邦印度","129,983","96","3,286,826","25.37","25.37","25.20","25.28","-","0.18","25.27","4","25.28","41","0.00",
="00653L","富邦印度正2","1,109,200","349","39,470,624","35.88","35.88","35.30","35.45","-","0.48","35.45","51","35.50","15","0.00",
="00654R","富邦印度反1","81,000","40","784,880","9.71","9.73","9.66","9.72","+","0.04","9.68","5","9.73","21","0.00",
="00655L","國泰中國A50正2","4,449,472","1,441","219,166,865","50.50","50.75","48.72","48.82","-","1.78","48.82","159","48.83","2","0.00",
="00656R","國泰中國A50反1","102,000","29","753,290","7.35","7.40","7.35","7.39","+","0.13","7.38","101","7.39","98","0.00",
="00657","國泰日經225","162,000","6","5,949,020","36.66","36.78","36.59","36.74","+","0.26","36.74","4","36.75","80","0.00",
="00657K","國泰日經225+U","200","2","2,580","12.90","12.90","12.90","12.90","+","0.10","12.87","12","12.94","12","0.00",
="00660","元大歐洲50","26,000","23","741,000","28.53","28.53","28.43","28.50","+","0.03","28.43","2","28.50","20","0.00",
="00661","元大日經225","1,000","1","37,280","37.28","37.28","37.28","37.28","+","0.22","37.39","15","37.58","15","0.00",
="00662","富邦NASDAQ","133,361","161","6,721,714","50.50","50.50","50.30","50.30","+","0.25","50.30","44","50.35","37","0.00",
="00663L","國泰臺灣加權正2","83,000","26","8,919,850","107.10","107.80","107.10","107.30","-","0.50","107.30","196","107.55","40","0.00",
="00664R","國泰臺灣加權反1","2,485,899","269","16,767,666","6.71","6.77","6.71","6.75","+","0.02","6.75","308","6.76","962","0.00",
="00665L","富邦恒生國企正2","156,000","44","4,008,280","26.00","26.26","25.48","25.61","-","0.39","25.51","12","25.56","36","0.00",
="00666R","富邦恒生國企反1","70,000","2","770,000","11.00","11.00","11.00","11.00","+","0.12","10.99","50","11.04","50","0.00",
="00668","國泰美國道瓊","37,535","28","1,292,786","34.46","34.46","34.42","34.46"," ","0.00","34.45","4","34.46","1","0.00",
="00668K","國泰美國道瓊+U","200","2","2,420","12.10","12.10","12.10","12.10"," ","0.00","12.06","22","12.14","22","0.00",
="00669R","國泰美國道瓊反1","1,206,100","163","10,085,870","8.34","8.38","8.34","8.37","+","0.01","8.36","385","8.37","397","0.00",
="00670L","富邦NASDAQ正2","1,354,253","354","125,238,512","92.80","92.85","91.95","91.95","+","0.75","91.95","354","92.00","10","0.00",
="00671R","富邦NASDAQ反1","3,259,000","270","19,254,640","5.89","5.93","5.89","5.93","-","0.02","5.92","629","5.93","471","0.00",
="00673R","期元大S&P原油反1","156,000","46","2,988,660","19.11","19.21","19.11","19.21","-","0.04","19.20","4","19.21","149","0.00",
="00674R","期元大S&P黃金反1","232,000","63","3,178,700","13.71","13.73","13.68","13.72","-","0.10","13.73","7","13.75","149","0.00",
="00675L","富邦臺灣加權正2","233,609","168","10,824,782","46.81","46.81","45.96","46.09","-","0.34","46.09","36","46.10","1","0.00",
="00676R","富邦臺灣加權反1","2,303,000","208","8,459,330","3.65","3.69","3.65","3.67","+","0.01","3.67","1,680","3.68","155","0.00",
="00677U","期富邦VIX","192,240,202","7,709","358,342,158","1.83","1.89","1.83","1.86","+","0.02","1.86","10,177","1.87","2,242","0.00",
="00678","群益NBI生技","260,369","81","7,146,418","27.56","27.57","27.36","27.37","-","0.16","27.37","3","27.38","25","0.00",
="00680L","元大美債20正2","151,000","44","3,371,130","22.31","22.39","22.24","22.24","+","0.31","22.19","75","22.24","45","0.00",
="00681R","元大美債20反1","63,000","12","904,460","14.33","14.38","14.33","14.38","-","0.09","14.37","63","14.41","40","0.00",
="00682U","期元大美元指數","113,000","52","2,072,440","18.41","18.41","18.32","18.34","-","0.08","18.34","2","18.36","11","0.00",
="00683L","期元大美元指正2","1,121,000","373","19,297,920","17.23","17.27","17.17","17.27","-","0.03","17.26","1","17.27","13","0.00",
="00684R","期元大美元指反1","1,000","1","18,990","18.99","18.99","18.99","18.99","+","0.06","18.99","4","19.03","75","0.00",
="00685L","群益臺灣加權正2","16,000","5","646,760","40.34","40.50","40.34","40.38","-","0.26","40.33","10","40.51","10","0.00",
="00686R","群益臺灣加權反1","108,000","13","432,250","3.99","4.02","3.99","4.01","+","0.01","4.01","211","4.02","49","0.00",
="00688L","國泰20年美債正2","61,000","10","1,356,590","22.28","22.38","22.22","22.22","+","0.32","22.20","1","22.24","209","0.00",
="00689R","國泰20年美債反1","183,000","13","2,762,580","15.10","15.13","15.06","15.13","-","0.07","15.11","150","15.13","2","0.00",
="00690","兆豐藍籌30","130,179","41","4,225,882","32.56","32.60","32.41","32.48","-","0.01","32.40","1","32.48","18","0.00",
="00692","富邦公司治理","2,191,461","1,768","75,976,394","34.75","34.80","34.53","34.65","-","0.03","34.65","7","34.66","98","0.00",
="00693U","期街口S&P黃豆","492,639","133","10,591,982","21.58","21.59","21.45","21.45","+","0.03","21.44","402","21.45","4","0.00",
="00700","富邦恒生國企","119,458","20","2,364,044","20.00","20.03","19.77","19.78","-","0.10","19.78","1","19.82","20","0.00",
="00701","國泰股利精選30","1,880,139","807","42,721,081","22.79","22.79","22.68","22.75","-","0.04","22.74","26","22.75","29","0.00",
="00702","國泰標普低波高息","120,684","23","2,443,946","20.31","20.31","20.24","20.26","-","0.10","20.26","1","20.27","50","0.00",
="00703","台新MSCI中國","105,500","33","2,700,124","25.88","25.88","25.53","25.53","-","0.28","25.53","15","25.57","20","0.00",
="00706L","期元大S&P日圓正2","179,000","33","2,918,520","16.28","16.31","16.28","16.28","+","0.13","16.27","2","16.29","10","0.00",
="00707R","期元大S&P日圓反1","0","0","0","--","--","--","--"," ","0.00","19.72","40","19.76","17","0.00",
="00708L","期元大S&P黃金正2","3,004,768","1,154","76,643,023","25.54","25.61","25.43","25.43","+","0.29","25.43","21","25.44","180","0.00",
="00709","富邦歐洲","139,921","22","3,239,908","23.15","23.17","23.11","23.17","+","0.14","23.16","1","23.17","50","0.00",
="00710B","FH彭博高收益債","393,017","105","7,328,421","18.65","18.66","18.63","18.65"," ","0.00","18.65","42","18.66","20","0.00",
="00711B","FH彭博新興債","122,406","15","2,476,646","20.26","20.26","20.23","20.25","+","0.07","20.23","4","20.25","9","0.00",
="00712","FH富時不動產","1,235,566","463","17,617,661","14.25","14.27","14.24","14.25","+","0.01","14.25","203","14.26","1","0.00",
="00713","元大台灣高息低波","256,715","192","10,688,495","41.55","41.80","41.39","41.75","+","0.23","41.71","2","41.75","10","0.00",
="00714","群益道瓊美國地產","241,420","35","4,972,198","20.60","20.60","20.55","20.56","-","0.14","20.57","1","20.58","46","0.00",
="00715L","期街口布蘭特正2","24,499,083","1,891","159,278,446","6.55","6.57","6.48","6.48","+","0.03","6.48","2,144","6.49","613","0.00",
="00717","富邦美國特別股","645,436","152","11,127,346","17.25","17.25","17.23","17.25","+","0.01","17.24","28","17.26","55","0.00",
="00728","第一金工業30","807,481","463","22,794,441","28.30","28.35","28.11","28.20","-","0.10","28.20","16","28.21","20","0.00",
="00730","富邦臺灣優質高息","924,252","354","20,196,035","21.90","21.95","21.77","21.83"," ","0.00","21.82","31","21.83","12","0.00",
="00731","FH富時高息低波","271,643","27","14,913,033","54.95","54.95","54.80","54.90","-","0.05","54.85","1","54.90","2","0.00",
="00732","國泰RMB短期報酬","100,000","2","3,958,000","39.58","39.58","39.58","39.58","-","0.04","39.53","27","39.55","1","0.00",
="00733","富邦臺灣中小","924,763","476","35,427,202","38.46","38.81","37.88","38.00","-","0.10","38.00","1","38.01","3","0.00",
="00735","國泰臺韓科技","107,992","15","3,786,335","35.11","35.25","35.00","35.05","-","0.06","34.95","1","34.98","35","0.00",
="00736","國泰新興市場","108,001","10","2,556,953","23.88","23.88","23.67","23.68","-","0.12","23.65","1","23.69","40","0.00",
="00737","國泰AI+Robo","351,326","114","11,771,325","33.52","33.59","33.42","33.42","+","0.22","33.42","77","33.45","1","0.00",
="00738U","期元大道瓊白銀","1,470,886","458","38,940,500","26.52","26.55","26.33","26.37","+","0.17","26.36","2","26.37","8","0.00",
="00739","元大MSCI A股","403,348","88","11,114,858","27.85","27.85","27.41","27.46","-","0.39","27.45","8","27.46","20","0.00",
="00742","新光內需收益","78,671","27","1,714,438","21.83","21.86","21.67","21.70","-","0.13","21.75","1","21.80","2","0.00",
="00743","國泰中國A150","104,000","5","2,967,270","28.55","28.59","28.53","28.54","-","0.40","28.42","1","28.54","27","0.00",
="00752","中信中國50","1,906,426","1,335","57,890,200","30.55","30.61","30.29","30.30","-","0.16","30.29","70","30.30","62","0.00",
="00753L","中信中國50正2","544,740","349","20,815,757","39.11","39.11","37.87","37.87","-","0.87","37.87","25","37.91","1","0.00",
="00757","統一FANG+","1,130,666","645","54,706,935","48.43","48.50","48.29","48.29","+","0.34","48.28","16","48.29","1","0.00",
="00762","元大全球AI","197,836","115","7,844,617","39.65","39.79","39.54","39.54","+","0.14","39.54","48","39.55","1","0.00",
="00763U","期街口道瓊銅","347,000","73","9,276,970","26.85","26.95","26.67","26.67","-","0.11","26.66","906","26.68","1","0.00",
="00770","國泰北美科技","117,976","16","4,225,231","35.78","35.83","35.74","35.74","+","0.23","35.74","49","35.78","30","0.00",
="00771","元大US高息特別股","21,865","69","424,624","19.41","19.43","19.40","19.43","+","0.02","19.39","17","19.43","2","0.00",
="00774B","新光中國政金綠債","2,004","3","78,456","39.15","39.15","39.15","39.15"," ","0.00","39.01","4","39.19","1","0.00",
="00774C","新光中政金綠債+R","0","0","0","--","--","--","--"," ","0.00","8.98","5","9.18","2","0.00",
="00775B","新光投等債15+","2,000","2","83,460","41.73","41.73","41.73","41.73","+","0.36","41.75","1","41.92","5","0.00",
="00783","富邦中証500","603,272","24","12,962,796","21.66","21.66","21.45","21.50","-","0.19","21.46","20","21.50","22","0.00",
="008201","BP上證50","200","2","25,370","125.90","127.80","125.90","127.80","X","0.00","125.30","1","127.90","1","0.00",
="00830","國泰費城半導體","1,035,805","483","30,548,163","29.56","29.60","29.42","29.43","+","0.07","29.43","66","29.44","17","0.00",
="00850","元大臺灣ESG永續","1,849,817","1,511","62,585,689","33.96","33.99","33.75","33.78","-","0.11","33.77","14","33.78","28","0.00",
="00851","台新全球AI","56,445","20","1,746,453","30.97","30.97","30.89","30.89","+","0.24","30.86","30","30.89","3","0.00",
="00852L","國泰美國道瓊正2","5,882,008","107","116,514,918","19.89","19.90","19.77","19.79","-","0.02","19.79","794","19.80","6","0.00",
="00861","元大全球未來通訊","998,326","388","29,434,869","29.50","29.57","29.41","29.41","+","0.01","29.41","9","29.42","26","0.00",
="00865B","國泰US短期公債","104,000","5","3,873,750","37.19","37.25","37.18","37.25","-","0.05","37.18","58","37.29","12","0.00",
="00875","國泰網路資安","736,038","316","22,851,243","31.01","31.10","31.01","31.02","+","0.15","31.01","40","31.02","54","0.00",
